Rucsac: Solutie Random n-50 k-10000

Solutii:
V	G	Solutie
601	131	00111101101110110010100001100100101001101100101010

628	125	10010011001110101101000001101010101100101100111010

627	131	01100000011101001110111011110110010100011100010001

543	128	01100110010111100001101011011000101100000000010101

781	156	11001011110101011110100011101011010100101100101100

637	125	10011001011111111100000011010000010011011011011001

790	141	00001110111100011010100101010101110100110111111100

892	172	00111110110100110111011000111111101111000011101101

624	112	10111110000100100000000101000100111011101101010001

530	96	00000110100100000010101010011010101100110000011100

496	116	00000011110100001001000110111101100101001100001000

573	120	10101001100001100100010101110110010000010101110001

653	121	01010110010010001111001101000001110000000110101111

657	132	11100011001111111000101001001010100001000011010111

595	122	00001001100001111000111101110011000000010011110001

711	160	00101110111011000100011111001101110101101101000100

492	96	10100010011011101011100001001000100001100100101010

677	121	11011010010100111001001000111111101101100000001000

724	138	11011110100000100111100100111001010100100111000110

671	156	00101111111001011101110001010010111010001010001011

573	90	10000001000000011101000110100010010101000011000110

598	124	11110011110011011010000000001010001111100100010000

574	114	10010100111101000101000110000111000101110000000111

683	121	11001000111100011011100011010110111001110001011001

737	127	11010110011001101010101011100001101011111011100100

836	131	10011010011100001010010110101111101011000101101110

766	134	00001000110110111010110110111010000010100111011101

522	118	11100100101100110100010111000000001101111000000100

686	159	11111110101101100001010100011011001000111100110011

529	130	01010001101100111100101101001100101001000100101001

548	121	01000110101000101110011010100000001010000101011001

504	125	01001010000100101101010000011001000111000110101001

667	128	11111101010011001001001001001100011111001001010101

740	148	10101011110011010101001000100010010100101111000111

654	128	10111000100101001001111000111101011010110001000100

783	184	01101111001011111100111011010000110111101011110100

501	101	01100010000000100110011001000100111010011111100000

765	145	11000010110101000010010110110001011011101111111100

584	112	11111000101000100000101110101001001000111011000011

603	125	01010010000010111001101110000001111011010001010010

501	97	00001101010000110111100011010101010100011011000000

663	145	10110100100111111011110011100000101010111001101001

799	176	10001011101001010101111101101011011111011101000010

697	134	01111000100000111110010011100100001110110110111010

626	155	11001011111010010001111101011101000111001000101001

630	117	01011101110101101110001010010010000000000011101110

508	108	01000101001100000000101001101110100011000000111111

591	133	00101001011100101101101010011001111100001000011011

627	126	10001100101001000101100100111001110001001011111110

605	131	10001001010111000100110101101010101101100101000001

621	116	11100001111001011110001010001110000011010001010110

507	130	00000101100011100000111010010100110110000101011100

741	162	00010111101101110010010111010110100111000001100111

634	133	01011000010010001111111011011011100111011001011001

595	117	10010001101000111110011010011100101100001000100110

588	127	00110101001101001010010010110010110001101000111011

653	118	10000010000000010000111111111001111011000001010100

606	116	11111100010100101000010100001001000010000111111011

849	148	11101110110100111011000110011111011000011111010001

851	181	10100111101101101101011111111000011010010100111110

546	130	10010101101101111100011001000100101110100000010000

503	122	01101000100100100101110000010000010101101011110101

676	138	00110010111001111111000110100100100011110001011011

687	134	00110111000001001001011001100110110111000011011101

819	151	10111111100001011010011111001111110001010000011101

748	153	00111000101110101001111100011101110010110011011111

659	141	11110101010100100001110111100000101111110011101010

613	136	10100111001000010101000111010001001111000101010010

583	127	11101101100010010011101011001001001110001010010000

786	154	11110000110110011101010100000011001101101111111111

741	158	00111101111010001111010110111011000010101100000111

619	125	11101111010000011111000001110001100001110110010000

563	117	11100010111000001100000100101001101001111101111000

745	133	11011101111000101011001110111011111001000010001000

757	172	00111111100001001000110110011011110111101111110000

566	138	01111101001011001001000011011001101101101001100100

751	152	00001011101110111110111000101111000110000001111100

631	119	10111010100010010100101010001111001001110001101001

714	169	00101011101101111000010110001011101111000000101011

579	136	01011011100010010100100111000001001011011010100011

622	120	10011110101101000001000110001000010101100010110100

611	116	00000100010010111010100100101001110101101101001011

721	141	11010100111001011100110000110111111101010011010100

650	170	01010111101111111011110100000100110010111101101000

662	144	01011011011101101100100110100000110011000001100110

576	94	10001000000110100000100011000110011110100100000101

596	121	10110000100011001111111011010011001001010100101000

766	141	10010110110100010001100100000111101111000110110111

707	134	10101010000101010110011110001110101011010001100001

573	101	00111010010000100101010000001100001111100010111110

672	163	01100111100011011110101010110000110010101001111010

551	111	11010111011000010010101001011101000010111001100010

800	151	11111010111001010011101010001100001101101111010111

633	142	00100110100110101100111101011000110100101010001011

693	146	00101010010111101001011001100101101101100101000011

647	138	11000101100011110000000111011011010001111000110111

454	88	00010000011001110001001000001100100010110011000111

555	103	11110010000011001001001011001000001100001011110010

669	153	01010001000011110111011001101111110100001100111101

554	128	11110000000111000001111001010011100010010001101111

756	142	00101001111111011111000110101010001101010011001100

617	137	11110100100111110100010101010110101000110100001100

660	148	01110100111101110001101001101101011011011110010000

650	137	11101100101000011101110010101110011011100000101000

627	129	01010001011010010000000101110111101100001101100111

621	121	00010111010001011110011000110000000110000010101110

707	109	10011110010010011110100000001010111101111010111000

769	165	11110111010111001000111100100011101100000110101011

600	121	10001011011111011000101000000000010100101001100101

750	143	11111110000011011011011010100100100000001111100110

856	149	10100110111110101011010110100110011011001101010101

778	165	10011010110110111101010100101000110110101101010011

700	148	01001101000111011010010110111000001110010110001100

564	99	00000001110000110011001110000011100001101011111100

580	107	10111100010001011101011000010011101000000000011100

516	94	01000010011001100000100101010011000011001011010110

848	169	00011011101010011110101100101001110111011010111111

366	98	01101000110011100001110001011000000100011011001000

621	131	11110010110011000101101001100101010010101011101010

585	127	00011111110010110110011010010010000100110000010001

889	173	11011111110100111101011111001111101001000001011111

665	126	10110110100110010011000011111001001010111010001010

643	118	00110010010001110000010111110000110000110011110110

536	123	11010110110101010001010011010111000101001000010000

699	158	00001111001100110101110001011100111101110101111100

590	125	00000111011001100010110000010011101101010110101101

664	142	10110101000101100100100111100101111101110100111000

710	152	00101011111001010101101001100010101011100001011111

649	138	01110100000111010100011011010010011011010001001110

545	130	01011000011100101001110011011000100101101101111001

726	153	11010001100001011010101011111110110111011100101001

659	120	11000101010100110000100111100111100101111010110100

513	105	00010001010011100011010101001000000101100111100101

827	167	00011111010111001111101011010010110111110100110100

569	102	00000000000100010110111111000010100100101010001111

589	126	01001000101011100001001101001100011011111100101100

514	124	01010011111000110110100010010001010010010000101101

657	138	00110001001110100110110111111101001000100100111101

762	145	00011010110001110010111111101100110001101111010001

658	127	10110100001000111101011111010110100100000101010010

650	114	10111001110111010010001001010010000100010011010101

635	144	11100011101000111001011010101010001001111100101001

754	157	10100011111001100001101111111110111011111100100000

781	170	00111110110011010101000110111111110010010110101001
