Rucsac: Solutie Random n-10 k-10000

Solutii:
V	G	Solutie
211	34	1101110011

178	33	1101000011

164	24	1110110001

168	35	1011110110

222	38	1110100111

100	26	0011010101

62	12	0001111000

169	32	0010101111

137	27	0100010111

79	19	0001010101

120	21	0011110001

61	15	0000011010

77	10	1000100100

70	10	0100100100

151	20	1100101001

158	28	0001111011

143	28	1110011001

140	22	0000110111

127	33	0111001010

119	32	0101011110

240	44	1111101011

192	27	1100110011

209	44	1111001011

176	38	1011101110

94	21	1110001000

186	33	0101111011

145	29	0101010011

211	35	1100101111

221	38	1101111011

111	24	0111111000

110	24	0111100100

181	28	1001100011

188	33	0110111011

178	29	0110110011

234	43	1110111111

164	22	1000110011

157	32	1001111110

21	8	0001010000

56	13	1001010000

211	45	1111011011

11	5	0000000100

120	22	0010101101

127	27	0010001011

103	22	1001000010

141	31	1101001010

126	30	1011010010

177	41	0111010111

80	22	0001011010

160	32	1001001011

172	27	1110101001

105	22	1010000010

136	34	0111001101

185	36	1110101110

183	31	1111110001

105	15	1100100100

77	18	0001000101

221	37	1110101011

115	19	1100101100

119	31	0110001110

82	13	0110110000

122	23	0010111101

87	20	0011000001

180	36	0011110111

128	32	1010011110

56	12	1010000000

106	20	0000001011

240	44	1111101011

95	20	1000000110

164	29	1100101110

182	36	1100011111

93	18	0110110100

170	27	1101101001

66	13	0001000001

177	34	0011101011

178	35	0011100111

41	4	0000101000

82	13	0110110000

174	28	0101100011

98	24	0100001110

142	28	0110110110

182	40	1011000111

99	13	0010100001

173	43	1111001110

154	35	1111010010

134	18	1010100001

112	19	0010110101

192	33	1001100111

147	27	1010100110

68	14	0001010001

21	8	0001010000

85	23	1011001000

174	28	0101100011

131	23	0110110010

153	21	1100111001

136	22	1010100010

82	15	0100111100

183	40	1011011011

111	18	0010111001

96	20	1000011010

143	17	1100110001

77	10	1000100100

57	16	0101001000

132	29	0011111010

129	23	1101000001

125	18	0101100001

117	31	0101001110

66	16	1010001000

159	32	1010111110

172	25	1000101011

110	22	1010111100

158	30	0111111001

147	27	1010100110

174	34	1011101101

108	18	0001100101

99	15	0000101101

155	29	1011100010

101	22	0101111100

118	22	0001101101

169	30	1100001011

117	20	1100111100

51	13	0110010000

152	32	1110001101

84	20	0011110100

107	27	0101000110

42	16	0010001100

122	24	1100001010

159	28	0010100111

134	19	1001110001

167	34	0111101101

94	18	0101000001

54	10	0000111100

131	25	0100111110

80	18	0010011001

108	21	1010101100

125	26	1100010110

114	23	1010000101

76	16	1100010100

89	23	0001011101

166	36	0111010011

136	34	0111001101

137	20	0000101011

175	33	1101110110

77	20	1011010000

60	17	0110000100

129	25	0011100101

163	29	1011101001

96	20	1000011010

106	21	1001101100

126	34	1111011100

78	6	0000100001

161	35	0111110110

42	5	0000100100

91	27	0001011110

173	40	1111011101

49	10	0000000010

129	24	0100101110

190	40	0011111111

180	35	1100001111

108	20	1011110000

90	16	0110101000

70	14	0010010001

72	11	0100110100

66	5	1000100000

144	29	1110010101

125	21	1110101000

159	26	1100000011

108	27	0101011010

157	33	0110011011

157	28	0001100111

157	30	1011110010

120	20	0100111010

192	27	1100110011

162	24	1101110001

199	42	1101001111

89	13	1010110000

109	22	0000010111

120	23	0001111101

216	44	0111101111

134	20	1000101101

77	10	1000100100

192	44	1011001111

110	16	0100110010

91	18	0101110100

107	27	0101000110

28	5	0100000000

173	32	1101100110

143	23	1001100101

54	12	1001000000

185	36	1110101110

62	12	0001111000

44	6	0000110100

112	17	1100010001

144	32	1110000110

50	18	0011001000

105	21	1000011101

129	24	0100101110

127	22	0101100010

108	29	0011001101

101	18	0001110010

103	24	1111000000

115	25	0111000001

161	35	1111000101

141	31	1101001010

114	27	1001000110

183	28	1010100011

87	14	1000101100

161	29	0010110111

110	22	1010111100

203	32	1100110111

56	13	1001010000

191	39	1101010111

133	30	1011000101

139	29	0011101101

136	34	0111001101

152	32	0110111110

92	15	1000001001

140	33	0010011111

204	37	1010101111

125	26	1100010110

146	34	0011001011

133	29	1100001110

140	27	0110100110

66	13	0001000001

60	18	0101010100

164	39	1111011010

152	32	1110001101

125	21	1110101000

167	30	0011100011

178	33	1101000011

137	22	0110101001

98	24	0100001110

210	45	1111000111

63	12	0010100100

129	25	0011100101

181	28	1001100011

101	19	0000101110

157	30	0111100101

117	24	1011100100

154	29	1010010011

106	26	0101001010

154	36	1110001110

107	27	0101000110

128	32	1010011110

176	32	1110111010

136	21	1000111101

118	24	1011111000

210	45	1111000111

124	21	0100000011

72	22	0110011100

103	20	1000001101

193	39	1110010111

223	44	1011101111

78	23	0111001000

50	7	0001100000

68	6	1000110000

117	20	1100111100

82	22	0010011010

128	34	0111000110

161	27	1100010011

193	38	1111101010

79	16	0100010010

122	26	0010101110

121	32	0110011110

117	27	1010011010

98	25	0011000101

95	16	1001101000

91	26	0010001110

181	32	1101101101

85	15	0100001001

128	31	0111010101

143	20	1100100010

148	27	1010111010

174	31	1110101010

98	17	0000010011

127	18	0110100001

171	39	1111001101

98	22	0110000010

123	25	1100000110

105	21	1000011101

174	28	1110111001

155	29	1011100010

70	16	0000011101

65	13	0010110100

87	22	0001001101

126	30	1011010010

150	31	0110101110

241	45	1111100111

63	24	0011011100

157	30	1011110010

178	29	0110110011

82	17	1101000000

99	17	0001100010

175	38	1010011111

117	23	0010000011

100	25	0100011110

46	10	1000000100

147	24	1010110101

164	27	1110100010

105	21	1000011101

143	17	1100110001

180	34	1101010011

117	27	0110001101

243	46	1111110111

117	24	1011100100

129	22	0110100010

116	27	1010000110

143	31	1110001010

156	34	0101010111

119	31	0110001110

101	22	0101111100

115	27	0101001101

141	30	0011111101

145	29	0101010011

63	10	1100000000

181	28	1001100011

127	27	0010001011

138	33	0001011111

145	21	1100110010

92	17	0110111000

171	31	1100011011

196	34	1010110111

48	11	1000010100

148	23	0010100011

73	16	0010101100

155	32	0110001011

159	31	0111110101

59	5	0100100000

119	26	0000011111

110	16	0100110010

157	31	1010101110

62	18	0110010100

166	31	1011110101

130	28	0011101010

105	19	1010010001

176	38	1011101110

89	26	0001001110

153	25	1011100001

242	45	1111111011

99	13	0010100001

155	26	1011110001

117	16	1000110010

117	29	0111000010

136	34	1011011010

144	32	1110000110

124	31	1001001110

67	17	1010000100

224	39	1110110111

96	19	0101010001

59	14	0000001010

196	40	1111110110

195	37	0101101111

91	25	0011010010

153	25	1011100001

54	8	0010110000

157	34	1111111100

81	22	0010000110

86	18	1110010000

10	4	0000001000

63	13	0001110100

221	37	1110101011

122	25	0011110010

141	28	1101011001

185	31	1000111111

104	22	0101001001

126	23	1101110100

101	22	0101111100

127	19	0101110001

47	6	0000000001

70	19	0000001110

76	17	0001001001

128	34	0111000110

180	34	1101010011

159	40	0011011111

122	21	1100011001

93	16	0000110110

186	33	0101111011

80	13	0101110000

120	26	0001101110

119	26	0000011111

122	29	0111111100

144	27	1000010111

176	38	1011101110

147	24	1010110101

63	24	0011011100

114	27	1001000110

127	33	0111001010

155	28	1001111101

170	27	1101101001

87	24	1011011000

108	22	1001111100

43	5	0000111000

118	22	0001101101

221	38	1101111011

178	39	1011111110

157	30	1011110010

78	21	0001001010

210	45	1111000111

143	34	1011001101

171	37	1001001111

101	14	0010110001

165	25	0100101011

85	15	0100001001

73	17	0001111100

157	34	1111111100

121	21	0100110110

98	25	0011000101

56	14	1000001100

120	28	0111101100

51	11	0000010010

124	16	1000100101

146	27	0101101101

180	34	1101010011

150	31	0110101110

103	26	1101001100

150	30	0111110010

70	18	0001010010

89	24	0011000010

117	24	1011100100

124	31	1001001110

127	18	0110100001

117	24	0001010011

33	1	0000110000

147	35	0011000111

202	35	1011100011

79	16	0100010010

115	26	1010001010

161	33	1001000111

134	22	1001100010

72	22	0110011100

131	25	0100111110

41	11	0100010100

79	24	0111000100

98	17	1010100100

0	0	0000000000

88	17	0100010101

139	29	0011101101

192	38	1110011011

129	21	0100111101

137	26	0101101010

119	26	0000011111

11	5	0000000100

88	20	0100000110

52	19	0011011000

91	23	0010011101

43	5	0000111000

202	37	1001101111

89	11	0000100101

100	25	0100011110

185	35	1111110010

139	23	0110111001

160	34	0111111010

131	24	1101010001

112	25	0111110100

222	39	1101110111

116	27	1010000110

155	29	1011100010

66	16	1010001000

106	22	0110001001

89	20	0100011010

69	18	1010010100

118	22	0001101101

154	35	1111010010

205	39	0111101011

144	32	1110000110

211	34	1101110011

120	22	0010101101

177	34	0011101011

211	33	1110100011

98	21	0100011101

85	12	1001100000

175	40	0111000111

83	23	0010010110

186	32	0110101011

2	1	0000010000

136	19	1010110001

190	40	0011111111

109	27	0110000110

52	8	0001110000

75	19	1011000000

143	26	1000011011

138	32	0010001111

60	17	0110000100

97	16	1010101000

82	19	0011100100

86	16	0100000101

164	35	0111000011

116	15	0100101001

119	26	0000011111

148	26	0111110001

32	13	0001010100

39	10	0100000100

202	37	1001101111

100	25	0100011110

88	25	1011010100

70	17	0010000010

74	15	1100000100

159	40	0011011111

173	37	1010001111

165	40	1111010110

60	18	0101010100

117	27	0110001101

141	30	0011111101

91	18	0101110100

141	30	0011111101

194	33	1010100111

132	29	0011111010

157	30	0111100101

71	14	0011100000

98	23	0101010010

100	29	0011000110

155	29	1011100010

98	29	1011011100

70	16	0000011101

203	32	1100110111

164	37	0101001111

54	10	0000111100

141	30	0011111101

138	27	0101100110

89	26	0001001110

109	17	0010101001

169	35	0111111101

176	32	1110111010

91	15	0000100110

223	38	1110111011

110	19	0001110101

113	23	1001011001

106	15	1100111000

99	21	0101101100

139	21	0000111011

109	28	0101010110

101	19	0000101110

152	33	1101011101

219	37	1101101011

77	20	1011010000

107	23	0110000101

141	28	1101011001

59	17	0101011000

147	39	1011011110

122	27	0001111110

162	24	1101110001

111	24	0111111000

154	22	1100110101

82	17	1101000000

211	34	1101110011

165	33	1011101010

180	34	1101010011

59	11	0000011001

96	17	1001100100

145	27	1001100110

176	32	1110111010

117	27	0110001101

68	21	0101001100

103	18	1010000001

101	16	0000111101

70	10	0100100100

98	22	0110000010

78	12	0101100000

128	28	0010000111

103	19	1001010001

127	22	0101100010

62	12	0001111000

187	45	0111011111

164	24	1110110001

155	28	1001111101

136	27	1101111100

50	7	0001100000

97	17	1001111000

43	5	0000111000

161	35	0111110110

224	39	1110110111

144	33	1101010110

173	29	1101110101

153	25	1011100001

152	28	1010000011

52	8	0001110000

53	20	0011010100

65	13	0010110100

116	24	1010010101

46	10	1000000100

107	23	0110000101

219	37	1101101011

166	26	0100100111

88	25	1011010100

119	30	0111010010

79	11	1000110100

169	32	0010101111

124	27	1010001101

19	7	0001000000

84	17	1110000000

146	33	1110010110

76	9	1000101000

131	21	1000000011

195	37	0101101111

48	11	1000010100

140	24	0110110101

167	32	0001101111

33	12	0010011000

141	16	1100100001

99	17	1010111000

109	24	0110010101

208	41	0111110111

150	26	0000111111

100	29	0011000110

45	9	1000001000

142	22	1001101001

69	18	1010010100

193	32	1010101011

142	22	1001101001

77	21	1010001100

146	27	1001111010

98	17	1010100100

159	29	0001110111

107	27	1110011100

73	16	0010101100

82	19	0011100100

253	50	1111111111

127	33	0111001010

42	5	0000100100

186	33	0101111011

145	28	0110000011

129	22	0110100010

106	22	0110001001

113	22	1010001001

107	21	0000000111

147	35	0011000111

195	39	1111111010

31	12	0001011000

94	22	1101011000

10	4	0000001000

166	26	0100100111

118	28	1010010110

124	27	0010111110

145	35	1011011101

105	27	1101011100

79	24	0111000100

161	35	1111000101

157	30	0111100101

62	18	0110010100

59	5	0100100000

80	14	0100101100

117	20	1100111100

81	25	0111010100

94	10	1100100000

127	28	1011101100

101	17	0010100010

138	25	1000111110

41	4	0000101000

91	29	0111011100

161	29	0010110111

102	30	0011010110

167	32	0001101111

31	12	0001011000

131	29	0011100110

118	20	0011100001

185	33	1110111101

150	31	0110101110

174	28	1110111001

33	12	0010011000

125	18	0101100001

86	16	1000010010

201	43	1101011111

158	28	0001111011

192	44	1011001111

12	5	0000011000

195	39	1111111010

240	44	1111101011

174	32	1101111010

53	20	0011010100

146	23	1010111001

176	38	1011101110

124	33	1111001100

103	26	1101001100

93	22	1101000100

183	33	1101111101

94	18	0101000001

117	24	1011100100

100	29	0011000110

81	25	0111010100

219	37	1101101011

158	27	0010101011

119	25	1011110100

145	21	1100110010

68	17	0001000010

126	22	1110100100

162	21	1000100011

150	26	0000111111

138	35	0111011101

105	21	1000011101

66	17	1001011000

232	43	1101111111

86	16	0100000101

63	12	0010100100

23	10	0000011100

155	32	0110001011

206	38	1010111111

106	23	0101011001

99	19	0111100000

172	27	1110101001

162	32	1010001011

201	31	1100100111

51	15	0100011100

115	25	0111000001

60	12	0000010101

70	20	0111010000

164	33	1010011011

153	27	1001101101

33	1	0000110000

180	33	1110000011

86	18	1110010000

106	15	1100111000

155	31	1001101110

128	23	1110110100

127	22	0101100010

148	27	0110101101

70	16	0000011101

213	40	1011100111

100	25	0100011110

185	33	1110111101

175	40	0111000111

96	28	1011001100

108	21	0000011011

127	22	0101100010

98	23	0101010010

150	32	0101111110

122	25	0011110010

145	28	0110000011

145	21	1100110010

145	21	1100110010

175	44	1111011110

220	38	1101100111

74	15	1100000100

49	7	0000010001

87	13	1001110000

150	26	0000111111

119	25	1011110100

185	31	1000111111

129	23	0101110010

126	17	1000110101

154	29	1010010011

119	30	0111010010

23	10	0000011100

148	24	0001110011

188	37	1101001011

251	49	1111101111

159	26	1100000011

92	21	1101001000

126	28	0001000111

159	32	1010111110

124	21	0100000011

92	15	1000001001

107	17	0001101001

153	25	1011100001

132	29	1011001001

21	7	0010000000

108	27	0101011010

137	20	0000101011

112	22	0010100110

101	21	0110101100

117	24	0001010011

61	12	0001100100

204	37	1010101111

124	16	1000100101

106	15	1100111000

146	33	1110010110

112	23	1001000101

136	34	0111001101

35	5	1000000000

79	22	1010011100

145	32	1110011010

49	13	0101010000

150	31	0110101110

185	33	0101100111

90	11	0000111001

85	15	0100001001

122	23	0010111101

132	18	1001100001

112	25	0111110100

144	26	1001101010

197	37	0110101111

102	30	0011010110

29	11	0001001000

117	23	0010000011

33	12	0010011000

42	15	0011010000

112	20	1100000010

159	31	0111110101

99	21	0101101100

87	20	0011000001

105	19	1010010001

71	14	0011100000

112	23	1001000101

31	12	0001011000

133	30	1011000101

70	16	0000011101

64	16	1001001000

211	33	1110100011

107	24	0101010101

50	18	0011001000

165	30	1011111001

178	33	1101000011

128	28	0010000111

85	23	1011001000

127	18	0110100001

127	30	0111011001

144	28	1111101000

211	35	1100101111

127	20	1000111010

58	13	1010010000

159	32	1010111110

119	24	0010010011

145	21	1100110010

47	6	0000000001

0	0	0000000000

145	32	1110011010

122	29	0111111100

85	15	0100001001

59	16	0110001000

143	28	1110011001

94	21	1110001000

138	27	0101100110

183	28	1010100011

223	38	1110111011

103	22	0110111100

166	36	0111010011

101	21	0110101100

138	23	1010110010

108	15	0100100010

166	37	0110001111

155	25	1100111010

105	24	1000001110

112	23	0001110110

111	22	1001001001

169	30	1100001011

169	32	0010101111

196	40	1111110110

107	25	1000011110

164	29	1100101110

49	10	0000000010

133	26	1100011101

185	29	1010110011

192	33	1001100111

177	33	1110110110

213	34	1110110011

193	32	1010101011

100	29	0011000110

93	27	0010011110

141	27	1110001001

122	25	0011110010

119	24	0010010011

138	27	0101100110

105	27	1101011100

92	15	1000001001

150	26	0000111111

131	25	1100001101

119	32	0101011110

75	21	1001001100

116	23	1011101000

157	28	1010111101

209	44	1111001011

122	27	0001111110

141	30	0011111101

106	19	1011100000

133	22	1000010011

199	38	0110111111

119	24	0010010011

108	26	0110001010

61	6	0100110000

134	24	1111100000

112	20	1100000010

59	17	0101011000

117	28	0101011101

117	31	0101001110

154	33	1110011101

84	18	1101010000

92	23	0011101100

126	31	1010001110

175	44	1111011110

78	23	0111001000

143	31	1110001010

115	26	1010001010

91	17	0110100100

136	21	1000111101

80	14	0100101100

78	10	1000111000

185	36	1110101110

117	24	0001010011

150	30	1111000001

134	30	1011011001

100	26	0011010101

44	6	0000110100

230	42	1101101111

112	23	1001000101

150	26	0000111111

127	33	0111001010

206	38	1010111111

119	31	0110001110

79	24	0111000100

106	26	0101001010

133	27	1110000010

75	21	1001001100

70	17	0010000010

131	23	1110000001

115	25	0111000001

140	28	0101110110

125	19	1000101010

174	34	1011101101

124	28	1001011101

94	19	1000001010

86	24	1011000100

118	24	1011111000

59	16	0110001000

122	25	0011110010

115	15	1000100010

71	14	0011100000

194	33	1010100111

144	22	1010101001

168	35	1011110110

89	17	0101100100

80	18	0010011001

153	25	1011100001

94	21	1110001000

131	23	0110110010

102	30	0011010110

189	34	0110110111

171	39	0111111110

114	23	0010110110

191	34	1111101001

42	17	0001011100

223	38	1110111011

95	16	1001101000

153	27	1001101101

133	24	1110010001

214	40	1011111011

122	21	1100011001

167	34	0111101101

30	6	0100010000

58	13	1010010000

177	41	0111010111

78	12	0101100000

109	18	0001111001

51	11	0000010010

176	30	0100101111

192	38	1110011011

77	18	0001000101

84	20	0011110100

125	29	0111001001

97	16	1010101000

180	34	1101010011

79	24	0111000100

76	17	0001001001

174	39	0111001011

164	30	1011100101

128	32	1010011110

211	35	1100101111

63	24	0011011100

185	44	0111001111

146	23	0001100011

97	13	0001100001

86	24	1011000100

91	29	0111011100

23	10	0000011100

157	28	0001100111

82	11	0000110010

230	42	1101101111

138	32	0010001111

204	40	1111111101

150	26	0000111111

101	18	0001110010

121	32	0110011110

125	29	0111001001

145	29	1111100100

93	16	1000000101

111	22	1001001001

115	23	0001000011

145	32	1110011010

208	41	0111110111

40	14	0011000000

133	24	1110010001

145	23	1010100101

138	33	0001011111

128	32	1010011110

147	29	0110010011

173	29	1101110101

71	16	0001101100

128	24	0011101001

173	28	1110100101

99	14	0001110001

64	12	0010111000

116	27	1010000110

146	23	0001100011

105	21	1000011101

63	10	1100000000

88	10	0000101001

113	28	1111001000

162	27	1101100010

98	24	0100001110

135	30	1100011110

112	23	1001000101

70	18	0001010010

66	17	1001011000

148	26	0111110001

127	22	0101100010

156	37	1110011110

141	31	1101001010

145	29	1111100100

184	41	1011010111

173	26	1000100111

98	23	0101010010

148	25	0000101111

162	21	1000100011

134	25	0100001011

123	21	1101101000

155	26	1011110001

75	15	1100011000

177	34	0011101011
